animal,block,block_key,event_id,saccade_on_ms,saccade_off_ms,amp_deg,overall_angle_deg,primary_eye,concurrency,eyes,lizmov_path,head_movement,has_back_and_forth,n_small_followups,n_consecutive_reversals,first_followup_latency_ms,n_constituents
PV_106,012,PV_106_block_012,PV_106_012_1778754_L,1778754.35,1778837.6,18.141856469938528,316.1344120226856,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,2,1,49.949999999953434,2
PV_106,012,PV_106_block_012,PV_106_012_1778804_L,1778804.3,1778887.55,13.082123713923933,142.58449548676228,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,,2
PV_106,012,PV_106_block_012,PV_106_012_1780486_R,1780485.95,1780585.85,10.620432093599316,303.0210066805972,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,7,4,33.300000000046566,2
PV_106,012,PV_106_block_012,PV_106_012_1780569_R,1780569.2,1780635.8,14.105093538888903,118.03439570332434,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,5,1,16.6500000001397,2
PV_106,012,PV_106_block_012,PV_106_012_1780669_L,1780669.1,1780735.7,14.891952913846424,53.52983088554769,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,4,1,33.299999999813735,2
PV_106,012,PV_106_block_012,PV_106_012_1781418_R,1781418.35,1781584.85,7.982227635520736,189.68486479708147,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,99.89999999990687,2
PV_106,012,PV_106_block_012,PV_106_012_1781685_L,1781684.75,1781718.05,10.094059947739487,82.6378664439864,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,2,1,33.300000000046566,2
PV_106,012,PV_106_block_012,PV_106_012_1788128_L,1788128.3,1788194.9,15.318906147153479,337.3519208843943,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,3,1,66.5999999998603,2
PV_106,012,PV_106_block_012,PV_106_012_1790576_R,1790575.85,1790675.75,12.49168411538945,204.27723988411674,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,,2
PV_106,012,PV_106_block_012,PV_106_012_1796004_R,1796003.75,1796037.05,14.827996782013152,218.58583871103878,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,2,1,33.300000000046566,2
PV_106,012,PV_106_block_012,PV_106_012_1802414_L,1802414.0,1802513.9,9.776134305885215,328.9620521689436,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,2,0,83.25,2
PV_106,012,PV_106_block_012,PV_106_012_1803813_R,1803812.6,1803895.85,12.046990744957636,5.514994786330769,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,2,0,116.54999999981374,2
PV_106,012,PV_106_block_012,PV_106_012_1807775_L,1807775.3,1807875.2,7.194066352735006,291.7632450767734,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,1,0,133.19999999995343,2
PV_106,012,PV_106_block_012,PV_106_012_1815451_L,1815450.95,1815517.55,20.709925584817533,274.60871896298437,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,2,0,49.949999999953434,2
PV_106,012,PV_106_block_012,PV_106_012_1815501_L,1815500.9,1815634.1,7.977557731751536,144.81357696597237,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,1,0,116.55000000004657,2
PV_106,012,PV_106_block_012,PV_106_012_1815867_R,1815867.2,1816017.05,15.98659877517547,254.31294653877978,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,1,0,33.300000000046566,2
PV_106,012,PV_106_block_012,PV_106_012_1816816_L,1816816.25,1816982.75,26.735172096764565,346.65735109185175,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,2
PV_106,012,PV_106_block_012,PV_106_012_1816983_L,1816982.75,1817032.7,7.874118622715522,122.95008854308271,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,3,0,33.300000000046566,2
PV_106,012,PV_106_block_012,PV_106_012_1817049_L,1817049.35,1817165.9,7.9926856455180255,119.04624449829723,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,2
PV_106,012,PV_106_block_012,PV_106_012_1817482_R,1817482.25,1817548.85,8.89893345880427,42.72305604468528,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,2,0,49.949999999953434,2
PV_106,012,PV_106_block_012,PV_106_012_1818082_R,1818081.65,1818148.25,17.773683537123087,208.5458944042222,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,True,2,1,66.60000000009313,2
PV_106,012,PV_106_block_012,PV_106_012_1823110_R,1823109.95,1823193.2,13.720608865465286,120.625171216542,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,True,4,2,49.949999999953434,2
PV_106,012,PV_106_block_012,PV_106_012_1823210_L,1823209.85,1823293.1,13.525202671757162,131.20873875407372,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,2
PV_106,012,PV_106_block_012,PV_106_012_1823892_R,1823892.5,1824025.7,20.27749320836598,309.3415128326135,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,2
PV_106,012,PV_106_block_012,PV_106_012_1825374_L,1825374.35,1825490.9,21.279715201673174,30.89938151133777,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,2,0,99.89999999990687,2
PV_106,012,PV_106_block_012,PV_106_012_1825857_R,1825857.2,1825923.8,7.246261186821382,44.31138191107798,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,2,0,83.25,2
PV_106,012,PV_106_block_012,PV_106_012_1830353_R,1830352.7,1830469.25,18.84811215360441,129.46309038921385,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,2
PV_106,012,PV_106_block_012,PV_106_012_1832634_R,1832633.75,1832750.3,11.55877507982407,312.25171424049165,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,1,0,83.25,2
PV_106,012,PV_106_block_012,PV_106_012_1840143_R,1840142.9,1840242.8,9.023455717732677,0.8293051141299498,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,2
PV_106,012,PV_106_block_012,PV_106_012_71247_L,71246.9,71296.85,16.41110474515648,334.3707748573943,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,3,1,49.95000000001164,1
PV_106,012,PV_106_block_012,PV_106_012_71363_L,71363.45,71446.7,16.524557962921463,137.96412878263052,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_160674_L,160674.05,160740.65,8.674955012733374,332.61488463632224,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,3,1,33.30000000001746,1
PV_106,012,PV_106_block_012,PV_106_012_165336_L,165336.05,165369.35,14.406881456048756,327.6441370992214,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,33.30000000001746,1
PV_106,012,PV_106_block_012,PV_106_012_165369_L,165369.35,165435.95,13.854402129079897,134.51666448763802,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,133.19999999998254,1
PV_106,012,PV_106_block_012,PV_106_012_205379_L,205379.3,205429.25,13.288747297736686,322.7497143681353,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,49.95000000001164,1
PV_106,012,PV_106_block_012,PV_106_012_265403_L,265402.55,265485.8,13.312948631284787,78.56319721562873,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,1,0,83.25,1
PV_106,012,PV_106_block_012,PV_106_012_288713_L,288712.55,288779.15,8.725071708056202,277.95887058891316,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,1,0,66.60000000003492,1
PV_106,012,PV_106_block_012,PV_106_012_363354_L,363354.5,363421.1,11.390729494197359,80.96338205501894,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_455895_L,455895.2,456028.4,10.145334118116637,286.8503158641088,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_482735_L,482735.0,482851.55,9.562909185141764,284.7649906014218,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_547054_L,547053.95,547120.55,8.11757220287189,93.68257700888527,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_556395_L,556394.6,556511.15,9.943182596960892,284.7337075628715,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,1,0,116.55000000004657,1
PV_106,012,PV_106_block_012,PV_106_012_644390_L,644389.85,644456.45,8.203462638464321,96.56390651779064,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_670597_L,670596.95,670713.5,9.435272386514251,285.90904475878176,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_691726_L,691725.8,691825.7,25.17369666263159,42.14355626751407,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,133.19999999995343,1
PV_106,012,PV_106_block_012,PV_106_012_699485_L,699484.7,699601.25,12.66419396440313,275.8811908064598,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,49.95000000006985,1
PV_106,012,PV_106_block_012,PV_106_012_707793_L,707793.05,707909.6,7.843703630110635,291.34840733155784,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_730470_L,730470.35,730586.9,7.816225312864882,144.6332879941513,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,2,0,33.300000000046566,1
PV_106,012,PV_106_block_012,PV_106_012_794007_L,794006.75,794123.3,7.836136884185608,283.1042814235392,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_871030_L,871029.65,871046.3,8.387692624757973,128.26774813151584,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,16.650000000023283,1
PV_106,012,PV_106_block_012,PV_106_012_871046_L,871046.3,871112.9,22.263936951896472,321.33617638749035,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,1,0,66.59999999997672,1
PV_106,012,PV_106_block_012,PV_106_012_880520_L,880520.15,880653.35,9.839702773710938,176.84705326539796,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,66.59999999997672,1
PV_106,012,PV_106_block_012,PV_106_012_940061_L,940060.55,940127.15,9.784614189509202,340.4237540782883,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,66.59999999997672,1
PV_106,012,PV_106_block_012,PV_106_012_940177_L,940177.1,940277.0,14.758191231594118,132.07058582477055,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_945572_L,945571.7,945671.6,15.46465792485494,85.5198117896357,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,33.300000000046566,1
PV_106,012,PV_106_block_012,PV_106_012_975259_L,975258.65,975275.3,7.355552489760167,275.40582874616234,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,16.650000000023283,1
PV_106,012,PV_106_block_012,PV_106_012_975275_L,975275.3,975291.95,11.157304601826834,97.83622601433542,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,16.649999999906868,1
PV_106,012,PV_106_block_012,PV_106_012_975608_L,975608.3,975808.1,20.920595405034643,77.18197810947247,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,116.54999999993015,1
PV_106,012,PV_106_block_012,PV_106_012_980587_L,980586.65,980669.9,10.99714818879849,118.8315776457825,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,16.650000000023283,1
PV_106,012,PV_106_block_012,PV_106_012_983783_L,983783.45,983866.7,8.790320046168013,269.3921907195086,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_985948_L,985947.95,985997.9,21.872876527269344,290.67781205221263,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,3,2,49.95000000006985,1
PV_106,012,PV_106_block_012,PV_106_012_986031_L,986031.2,986097.8,10.841793526573243,84.18654451360962,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,99.90000000002328,1
PV_106,012,PV_106_block_012,PV_106_012_992142_L,992141.75,992225.0,28.719481341954282,81.23052460900833,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,True,2,1,116.55000000004657,1
PV_106,012,PV_106_block_012,PV_106_012_992258_L,992258.3,992274.95,11.437044578662448,300.59699495124124,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,16.649999999906868,1
PV_106,012,PV_106_block_012,PV_106_012_992275_L,992274.95,992291.6,10.655872639567937,125.0776417831726,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_1006860_L,1006860.35,1006943.6,13.579170249772869,260.1244920480756,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_1031819_L,1031818.7,1031868.65,16.376849085460286,307.1449738958473,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,2,0,49.95000000006985,1
PV_106,012,PV_106_block_012,PV_106_012_1031885_L,1031885.3,1032018.5,15.727665235567144,161.97815660239095,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_1032335_L,1032334.85,1032384.8,18.65840104666747,277.7010507789765,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,1,0,49.95000000006985,1
PV_106,012,PV_106_block_012,PV_106_012_1104363_L,1104362.75,1104579.2,17.304910326586633,259.77167288868515,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_1106860_L,1106860.25,1106960.15,7.67104829894014,283.1255017786161,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,49.949999999953434,1
PV_106,012,PV_106_block_012,PV_106_012_1106977_L,1106976.8,1107093.35,10.574693019448313,138.93079106417002,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,0,0,,1
PV_106,012,PV_106_block_012,PV_106_012_1107859_L,1107859.25,1107942.5,11.07733804117989,30.556574107139983,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,116.55000000004657,1
PV_106,012,PV_106_block_012,PV_106_012_1187296_L,1187296.4,1187396.3,12.882285125579132,25.326963200675802,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",True,False,1,0,99.9000000001397,1
PV_106,012,PV_106_block_012,PV_106_012_1223843_L,1223843.15,1223943.05,18.815908121368153,87.36066379077913,L,monocular,1,"/Volumes/Data-1/Nimrod/experiments/PV_106/2025_08_06/block_012/oe_files/PV106_ET_d3t5_2025-08-06_13-21-30/Record Node 102/analysis/recNames=Block012,Animal=PV_106/lizMov.mat",False,False,0,0,,1
